,location,total_sqft,bath,price,bhk
8216,Whitefield,3565.0,4.0,218.0,4
8217,Whitefield,3410.0,5.0,253.0,4
8220,Whitefield,6000.0,6.0,700.0,4
8221,Whitefield,4500.0,4.0,330.0,4
8222,Whitefield,1250.0,2.0,85.0,2
8224,Whitefield,1277.0,2.0,77.0,2
8225,Whitefield,1820.0,3.0,140.0,3
8226,Whitefield,3453.0,4.0,247.0,4
8232,Whitefield,2280.0,4.0,125.0,3
8233,Whitefield,2882.0,5.0,200.0,4
8235,Whitefield,1639.5,3.0,92.63,3
8238,Whitefield,1190.0,2.0,70.0,2
8239,Whitefield,4800.0,4.0,550.0,4
8241,Whitefield,1270.0,2.0,94.0,2
8242,Whitefield,1220.0,2.0,89.0,2
8245,Whitefield,3758.0,3.0,300.0,3
8246,Whitefield,1575.0,4.0,250.0,4
8251,Whitefield,1216.0,2.0,72.0,2
8253,Whitefield,5400.0,5.0,475.0,4
8254,Whitefield,1396.0,3.0,74.0,3
8263,Whitefield,1615.0,3.0,96.9,3
8269,Whitefield,1200.0,2.0,70.0,2
8272,Whitefield,1216.0,2.0,75.0,2
8274,Whitefield,2321.0,4.0,157.0,3
8275,Whitefield,4007.0,4.0,530.0,4
8276,Whitefield,1224.0,2.0,75.0,2
8277,Whitefield,1655.0,3.0,113.0,3
8280,Whitefield,4000.0,5.0,540.0,6
8284,Whitefield,1200.0,3.0,67.75,3
8285,Whitefield,2444.0,4.0,145.0,4
8286,Whitefield,1270.0,2.0,110.0,2
8287,Whitefield,1660.0,3.0,110.0,3
8288,Whitefield,1270.0,2.0,105.0,2
8290,Whitefield,1344.0,3.0,130.0,4
8291,Whitefield,1173.0,2.0,78.2,2
8292,Whitefield,1362.0,2.0,85.0,2
8294,Whitefield,1457.0,2.0,105.0,3
8295,Whitefield,1720.0,3.0,128.0,3
8299,Whitefield,1564.0,3.0,103.0,3
8303,Whitefield,1639.0,3.0,107.0,3
8304,Whitefield,1760.0,3.0,139.0,3
8305,Whitefield,613.0,1.0,48.0,1
8306,Whitefield,1730.0,3.0,125.0,3
8308,Whitefield,877.0,1.0,59.0,1
8312,Yelachenahalli,1464.0,2.0,105.0,3
8313,Yelachenahalli,2400.0,1.0,150.0,2
8314,Yelachenahalli,1700.0,3.0,130.0,3
8315,Yelachenahalli,1080.0,2.0,55.0,2
8316,Yelachenahalli,897.0,2.0,85.0,5
8317,Yelachenahalli,1400.0,2.0,78.0,2
8319,Yelachenahalli,1100.0,2.0,60.0,2
8321,Yelachenahalli,1110.0,2.0,110.0,2
8322,Yelachenahalli,1103.0,2.0,55.0,2
8323,Yelachenahalli,1000.0,2.0,50.0,2
8324,Yelahanka,660.0,1.0,48.0,1
8326,Yelahanka,1326.0,2.0,78.0,2
8327,Yelahanka,3050.0,5.0,213.0,5
8328,Yelahanka,1327.0,2.0,98.0,2
8335,Yelahanka,1705.0,3.0,95.0,3
8337,Yelahanka,1234.0,2.0,80.0,2
8338,Yelahanka,1315.0,2.0,85.0,2
8341,Yelahanka,697.0,1.0,45.0,1
8344,Yelahanka,2195.0,4.0,127.0,3
8346,Yelahanka,1614.0,3.0,95.0,3
8348,Yelahanka,628.0,1.0,24.0,1
8351,Yelahanka,654.0,1.0,38.4,1
8359,Yelahanka,1825.0,3.0,105.0,3
8360,Yelahanka,1603.0,3.0,96.0,3
8361,Yelahanka,1304.0,2.0,79.0,2
8362,Yelahanka,1610.0,3.0,115.0,3
8368,Yelahanka,1517.0,3.0,76.3,3
8372,Yelahanka,1327.0,2.0,85.0,2
8375,Yelahanka,1566.0,3.0,97.0,3
8377,Yelahanka,1653.0,3.0,120.0,3
8378,Yelahanka,1275.0,2.0,95.0,3
8379,Yelahanka,1270.0,2.0,78.0,2
8380,Yelahanka,1400.0,2.0,80.54,3
8382,Yelahanka,1322.0,2.0,86.0,2
8383,Yelahanka,1100.0,2.0,70.0,2
8384,Yelahanka,1200.0,2.0,70.0,2
8386,Yelahanka,4000.0,5.0,220.0,5
8387,Yelahanka,2675.0,4.0,140.0,4
8389,Yelahanka,654.0,1.0,37.0,1
8390,Yelahanka,1465.0,3.0,80.01,3
8399,Yelahanka,2145.0,3.0,125.0,3
8401,Yelahanka,1322.0,2.0,75.0,2
8404,Yelahanka,602.0,1.0,26.0,1
8405,Yelahanka,1100.0,2.0,60.0,2
8406,Yelahanka,1614.0,2.0,100.0,3
8407,Yelahanka,1890.0,3.0,108.0,3
8408,Yelahanka,1556.0,3.0,86.0,3
8409,Yelahanka,1610.0,4.0,85.0,3
8415,Yelahanka,1859.0,3.0,108.0,3
8417,Yelahanka,1322.0,2.0,80.0,2
8421,Yelahanka,2600.0,4.0,175.0,4
8422,Yelahanka,1305.0,2.0,78.0,2
8424,Yelahanka,1711.0,3.0,85.61,3
8425,Yelahanka,1315.0,2.0,75.0,2
8426,Yelahanka,3600.0,6.0,200.0,6
8429,Yelahanka,1614.0,3.0,95.0,3
8430,Yelahanka,1650.0,3.0,105.0,3
8435,Yelahanka,3990.0,4.0,260.0,4
8436,Yelahanka,1620.0,3.0,90.0,3
8437,Yelahanka,654.0,1.0,36.25,1
8438,Yelahanka,1614.0,3.0,93.0,3
8439,Yelahanka,694.0,1.0,30.84,1
8440,Yelahanka,1115.0,2.0,60.0,2
8441,Yelahanka,2317.0,4.0,140.0,3
8442,Yelahanka,1653.0,3.0,93.0,3
8443,Yelahanka,654.0,1.0,38.0,1
8445,Yelahanka,1445.0,2.0,82.0,2
8447,Yelahanka,602.0,1.0,38.0,1
8448,Yelahanka,697.0,1.0,35.0,1
8450,Yelahanka,682.0,1.0,36.23,1
8452,Yelahanka,1560.0,2.0,98.0,3
8453,Yelahanka,1780.0,3.0,107.0,3
8454,Yelahanka,1076.0,2.0,78.0,2
8455,Yelahanka,1342.0,2.0,75.0,3
8456,Yelahanka,1823.0,3.0,103.0,3
8457,Yelahanka,1792.0,3.0,104.0,3
8462,Yelahanka,1705.0,3.0,91.0,3
8464,Yelahanka,1835.0,3.0,108.0,3
8465,Yelahanka,1847.0,3.0,92.0,3
8467,Yelahanka,1890.0,3.0,109.0,3
8468,Yelahanka,700.0,1.0,38.0,1
8469,Yelahanka,1491.0,3.0,85.0,3
8470,Yelahanka,2088.0,5.0,110.0,4
8471,Yelahanka,1330.0,2.0,93.65,2
8474,Yelahanka,3019.0,6.0,190.0,4
8476,Yelahanka,1600.0,3.0,100.0,3
8480,Yelahanka,1705.0,3.0,85.0,3
8481,Yelahanka,1350.0,2.0,85.0,3
8483,Yelahanka,1633.0,3.0,110.0,3
8484,Yelahanka,827.5,1.0,42.535,1
8486,Yelahanka,1355.0,2.0,75.0,3
8488,Yelahanka,1756.0,3.0,125.0,3
8493,Yelahanka,1175.0,2.0,67.77,2
8494,Yelahanka,1322.0,2.0,77.9,2
8495,Yelahanka,602.0,1.0,33.0,1
8496,Yelahanka,1315.0,2.0,77.0,2
8499,Yelahanka,567.0,1.0,25.0,1
8501,Yelahanka,602.0,2.0,30.0,1
8503,Yelahanka,1234.0,2.0,80.0,2
8506,Yelahanka,1267.0,3.0,78.0,2
8507,Yelahanka,1360.0,2.0,78.19,2
8509,Yelahanka New Town,650.0,1.0,33.0,1
8510,Yelahanka New Town,500.0,1.0,20.0,1
8511,Yelahanka New Town,440.0,1.0,16.5,1
8512,Yelahanka New Town,550.0,2.0,26.0,2
8513,Yelahanka New Town,1610.0,3.0,92.0,3
8514,Yelahanka New Town,1700.0,3.0,90.0,3
8515,Yelahanka New Town,650.0,1.0,20.0,1
8516,Yelahanka New Town,350.0,1.0,13.5,1
8517,Yelahanka New Town,1541.0,3.0,80.0,3
8518,Yelahanka New Town,1385.0,2.0,65.0,2
8519,Yelahanka New Town,500.0,2.0,24.0,1
8520,Yelahanka New Town,650.0,1.0,17.0,1
8521,Yelahanka New Town,450.0,1.0,16.0,1
8523,Yelahanka New Town,960.0,2.0,50.0,2
8525,Yelahanka New Town,1209.0,2.0,65.0,3
8526,Yelahanka New Town,1400.0,2.0,80.0,3
8527,Yelahanka New Town,450.0,1.0,15.0,1
8528,Yelahanka New Town,500.0,1.0,18.0,1
8529,Yelahanka New Town,1420.0,2.0,75.0,3
8531,Yelahanka New Town,284.0,1.0,8.0,1
8532,Yelahanka New Town,2200.0,2.0,180.0,2
8533,Yelahanka New Town,488.0,1.0,20.0,1
8534,Yelahanka New Town,1100.0,2.0,58.0,2
8537,Yelahanka New Town,1000.0,2.0,44.0,2
8538,Yelahanka New Town,650.0,1.0,18.0,1
8540,Yelahanka New Town,1740.0,3.0,150.0,3
8541,Yelahanka New Town,1290.0,2.0,70.0,2
8543,Yelenahalli,1240.0,2.0,47.12,2
8544,Yelenahalli,1200.0,2.0,46.17,2
8546,Yelenahalli,1260.0,2.0,47.88,2
8548,Yelenahalli,1175.0,2.0,50.0,2
8549,Yelenahalli,1650.0,3.0,68.0,3
8550,Yelenahalli,1200.0,2.0,45.6,2
8551,Yelenahalli,1200.0,2.0,46.17,2
8552,Yelenahalli,1160.0,2.0,44.08,2
8555,Yeshwanthpur,667.0,1.0,36.85,1
8556,Yeshwanthpur,1950.0,4.0,130.0,4
8558,Yeshwanthpur,665.0,1.0,36.85,1
8562,Yeshwanthpur,671.0,1.0,36.85,1
8563,Yeshwanthpur,1852.0,3.0,160.0,3
8564,Yeshwanthpur,1277.5,2.0,95.815,2
8565,Yeshwanthpur,668.0,1.0,36.85,1
8566,Yeshwanthpur,1185.0,2.0,75.84,2
8567,Yeshwanthpur,1195.0,2.0,100.0,2
8568,Yeshwanthpur,1826.0,3.0,165.0,3
8569,Yeshwanthpur,1313.0,3.0,96.0,3
8570,Yeshwanthpur,1400.0,2.0,100.0,2
8573,Yeshwanthpur,673.0,1.0,36.85,1
8574,Yeshwanthpur,717.0,2.0,49.475,2
8577,Yeshwanthpur,605.0,1.0,41.745,1
8579,Yeshwanthpur,669.0,1.0,36.85,1
8581,Yeshwanthpur,3027.0,4.0,260.0,3
8583,Yeshwanthpur,1200.0,4.0,110.0,4
8585,Yeshwanthpur,670.0,1.0,36.85,1
8588,Yeshwanthpur,1240.0,2.0,80.0,2
8590,Yeshwanthpur,1144.0,2.0,67.0,2
8591,Yeshwanthpur,1541.0,2.0,130.0,2
8593,Yeshwanthpur,1362.0,2.0,100.0,2
8594,Yeshwanthpur,666.0,1.0,36.8,1
8595,Yeshwanthpur,770.0,1.0,70.0,2
8596,Yeshwanthpur,1855.0,3.0,140.0,3
8598,Yeshwanthpur,1165.0,2.0,85.0,2
8599,Yeshwanthpur,1860.0,3.0,168.0,3
8602,Yeshwanthpur,1825.0,3.0,145.0,3
8604,Yeshwanthpur,994.0,2.0,54.67,1
8605,Yeshwanthpur,650.0,1.0,40.0,1
8606,Yeshwanthpur,1855.0,3.0,140.0,3
8607,Yeshwanthpur,1500.0,3.0,100.0,3
8612,Yeshwanthpur,674.0,1.0,36.85,1
8614,Yeshwanthpur,672.0,1.0,36.85,1
8617,Yeshwanthpur,1195.0,2.0,100.0,2
8620,Yeshwanthpur,2500.0,5.0,185.0,6
8625,Yeshwanthpur,1855.0,3.0,135.0,3
8626,Yeshwanthpur,1876.0,3.0,160.0,3
8628,other,1020.0,6.0,370.0,6
8629,other,2770.0,4.0,290.0,3
8632,other,600.0,1.0,38.0,1
8635,other,1500.0,2.0,185.0,2
8638,other,845.0,2.0,55.0,2
8639,other,500.0,3.0,100.0,3
8640,other,2511.0,3.0,205.0,3
8641,other,1660.0,2.0,105.0,3
8644,other,1200.0,3.0,90.0,3
8648,other,782.0,2.0,55.68,2
8649,other,1800.0,3.0,120.0,3
8652,other,1870.0,3.0,110.0,3
8653,other,1200.0,4.0,210.0,4
8654,other,1260.0,2.0,85.05,3
8656,other,1034.0,5.0,185.0,6
8657,other,2795.0,4.0,235.0,3
8659,other,1904.0,3.0,150.0,3
8660,other,2000.0,3.0,175.0,3
8664,other,1500.0,3.0,100.0,3
8665,other,1846.0,3.0,300.0,3
8667,other,1800.0,7.0,250.0,7
8668,other,1783.0,3.0,115.0,3
8669,other,912.0,2.0,70.0,3
8672,other,1580.0,3.0,100.0,3
8675,other,2405.0,4.0,260.0,3
8676,other,1500.0,2.0,115.0,2
8685,other,4050.0,3.0,280.0,3
8689,other,1200.0,5.0,170.0,5
8693,other,900.0,2.0,110.0,2
8695,other,1450.0,6.0,250.0,6
8699,other,1560.0,3.0,115.0,3
8700,other,1200.0,5.0,180.0,5
8703,other,1200.0,4.0,165.0,4
8705,other,1645.0,3.0,95.0,3
8706,other,1200.0,2.0,79.0,2
8708,other,1350.0,2.0,140.0,3
8709,other,1800.0,3.0,150.0,3
8711,other,2000.0,3.0,365.0,3
8712,other,1762.0,3.0,125.0,3
8714,other,1200.0,3.0,90.0,3
8715,other,1500.0,4.0,230.0,4
8716,other,2023.71,3.0,275.0,3
8719,other,700.0,3.0,120.0,6
8720,other,1200.0,4.0,175.0,4
8721,other,1000.0,2.0,165.0,2
8725,other,2150.0,4.0,240.0,3
8728,other,1200.0,4.0,200.0,4
8729,other,3309.0,4.0,325.0,4
8732,other,1150.0,2.0,126.0,2
8733,other,1200.0,4.0,230.0,4
8737,other,1150.0,4.0,260.0,4
8738,other,1200.0,5.0,190.0,5
8741,other,1753.0,3.0,120.0,3
8743,other,720.0,2.0,45.0,2
8746,other,1200.0,3.0,165.0,4
8747,other,700.0,1.0,41.0,1
8749,other,1595.0,3.0,115.0,3
8750,other,1353.0,2.0,110.0,2
8751,other,1200.0,2.0,85.0,1
8754,other,3000.0,3.0,528.0,5
8755,other,1325.0,2.0,90.0,3
8756,other,2610.0,3.0,499.0,3
8759,other,1056.0,2.0,80.0,2
8763,other,1544.0,3.0,120.0,3
8765,other,540.0,1.0,36.0,1
8766,other,1578.0,3.0,180.0,3
8768,other,1600.0,2.0,115.0,2
8769,other,416.0,1.0,18.5,1
8772,other,600.0,1.0,90.0,1
8773,other,834.0,1.0,60.0,1
8774,other,1125.0,4.0,70.0,3
8775,other,3000.0,5.0,260.0,4
8778,other,469.0,1.0,25.0,1
8780,other,4000.0,3.0,660.0,3
8784,other,1630.0,2.0,200.0,2
8786,other,1200.0,2.0,70.0,3
8787,other,1350.0,3.0,77.0,3
8788,other,4046.0,4.0,445.0,4
8789,other,1180.0,2.0,78.34,3
8790,other,1355.0,2.0,115.0,2
8791,other,600.0,1.0,50.0,1
8793,other,1875.0,3.0,165.0,3
8794,other,600.0,2.0,55.0,2
8797,other,1750.0,3.0,120.0,3
8800,other,1092.0,2.0,98.5,3
8803,other,1855.0,3.0,225.0,3
8805,other,1210.0,4.0,160.0,5
8808,other,425.0,1.0,20.03,1
8810,other,600.0,1.0,60.0,1
8811,other,1468.0,2.0,140.0,2
8812,other,4300.0,5.0,550.0,4
8814,other,1000.0,4.0,160.0,5
8815,other,775.0,2.0,55.0,2
8816,other,600.0,9.0,190.0,9
8820,other,1875.0,2.0,300.0,7
8822,other,1352.0,3.0,135.0,3
8826,other,3761.0,3.0,660.0,3
8827,other,1200.0,3.0,95.0,4
8828,other,1976.0,3.0,184.0,3
8829,other,5500.0,4.0,600.0,4
8830,other,2400.0,4.0,640.0,4
8832,other,1200.0,3.0,95.0,3
8836,other,686.0,1.0,17.0,1
8837,other,1410.0,1.0,233.0,2
8838,other,1250.0,2.0,200.0,2
8839,other,1300.0,1.0,200.0,1
8841,other,1500.0,4.0,180.0,4
8843,other,1282.0,2.0,87.0,2
8845,other,1500.0,2.0,95.0,3
8846,other,1300.0,1.0,115.0,2
8847,other,530.0,1.0,20.0,1
8851,other,600.0,3.0,65.0,4
8856,other,950.0,1.0,40.0,1
8859,other,1215.0,4.0,205.0,4
8862,other,3968.0,5.0,900.0,6
8864,other,900.0,10.0,170.0,9
8867,other,1480.0,3.0,90.0,3
8868,other,3300.0,14.0,500.0,9
8870,other,720.0,2.0,120.0,2
8871,other,1200.0,4.0,135.0,4
8873,other,1500.0,3.0,115.0,3
8874,other,2400.0,5.0,775.0,4
8875,other,1824.0,3.0,125.0,3
8876,other,750.0,1.0,56.25,1
8882,other,4000.0,4.0,675.0,4
8885,other,2400.0,3.0,170.0,3
8887,other,1500.0,2.0,98.0,3
8888,other,3095.0,3.0,350.0,3
8890,other,1200.0,1.0,28.0,1
8891,other,1500.0,3.0,100.0,3
8895,other,1560.0,3.0,188.0,3
8897,other,600.0,5.0,60.0,4
8899,other,485.0,1.0,15.0,1
8905,other,1200.0,3.0,130.0,3
8906,other,1050.0,2.0,67.0,2
8907,other,1596.0,3.0,105.0,3
8911,other,4634.0,4.0,1015.0,3
8912,other,1200.0,3.0,85.0,3
8915,other,1515.0,3.0,88.0,3
8921,other,4346.0,5.0,500.0,4
8922,other,1200.0,6.0,180.0,6
8924,other,1200.0,7.0,235.0,8
8925,other,2200.0,3.0,187.0,3
8926,other,3329.0,3.0,330.0,3
8927,other,3600.0,4.0,300.0,4
8928,other,3500.0,3.0,450.0,4
8932,other,750.0,2.0,75.0,3
8933,other,1535.0,3.0,95.0,3
8938,other,700.0,1.0,150.0,1
8939,other,2197.0,4.0,280.0,3
8942,other,1600.0,3.0,172.0,4
8943,other,1450.0,2.0,85.0,3
8944,other,2000.0,3.0,166.0,4
8945,other,1420.0,1.0,220.0,2
8949,other,1756.0,3.0,100.0,3
8950,other,1532.0,3.0,92.0,3
8951,other,1650.0,3.0,110.0,3
8953,other,1010.0,2.0,148.0,2
8955,other,1525.0,2.0,122.0,3
8957,other,600.0,3.0,75.0,3
8960,other,2400.0,3.0,200.0,4
8961,other,1000.0,2.0,130.0,2
8965,other,1390.0,3.0,120.0,3
8972,other,2500.0,3.0,250.0,3
8973,other,2200.0,4.0,350.0,3
8978,other,1168.0,3.0,70.0,3
8980,other,2100.0,4.0,155.0,4
8982,other,817.0,2.0,120.0,4
8983,other,1515.0,3.0,93.93,3
8990,other,2000.0,3.0,210.0,3
8991,other,2400.0,4.0,300.0,5
8992,other,1760.0,3.0,176.0,3
8993,other,595.0,1.0,42.0,1
8998,other,1170.0,2.0,86.0,2
8999,other,2200.0,4.0,235.0,4
9001,other,2780.0,5.0,480.0,4
9002,other,8000.0,27.0,230.0,27
9003,other,1700.0,2.0,550.0,4
9005,other,1450.0,1.0,230.0,2
9007,other,750.0,10.0,90.0,10
9008,other,2400.0,5.0,625.0,5
9009,other,1320.0,6.0,200.0,8
9016,other,1650.0,3.0,175.0,3
9021,other,1660.0,10.0,475.0,10
9023,other,1250.0,2.0,80.0,3
9024,other,712.0,2.0,67.5,4
9025,other,1650.0,4.0,160.0,3
9026,other,800.0,2.0,50.0,2
9027,other,1225.0,2.0,150.0,2
9029,other,3675.0,4.0,367.0,4
9030,other,1200.0,2.0,150.0,2
9033,other,600.0,2.0,60.0,3
9037,other,1614.0,3.0,110.0,3
9038,other,600.0,7.0,106.0,7
9041,other,1480.0,3.0,90.0,3
9047,other,2479.13,3.0,215.0,3
9048,other,1100.0,2.0,106.0,2
9051,other,1925.0,3.0,120.0,3
9052,other,650.0,1.0,26.0,1
9055,other,2000.0,3.0,207.0,3
9056,other,1050.0,2.0,110.0,2
9058,other,2204.0,2.0,305.0,3
9064,other,990.0,12.0,120.0,8
9065,other,1685.0,2.0,110.0,3
9067,other,1550.0,3.0,110.0,3
9068,other,500.0,1.0,20.0,1
9070,other,3155.0,4.0,370.0,3
9071,other,1765.0,3.0,105.0,3
9074,other,2045.0,4.0,154.0,3
9077,other,581.91,2.0,25.0,1
9078,other,1158.0,2.0,85.0,3
9080,other,1415.0,2.0,110.0,2
9082,other,500.0,2.0,70.0,2
9083,other,432.0,2.0,40.0,2
9085,other,4750.0,5.0,600.0,4
9086,other,1350.0,3.0,195.0,3
9087,other,2400.0,5.0,350.0,4
9088,other,1840.0,3.0,155.0,3
9089,other,1350.0,2.0,185.0,2
9090,other,824.0,2.0,60.0,2
9091,other,1340.0,2.0,100.0,3
9092,other,1620.0,2.0,110.0,3
9093,other,1533.0,3.0,115.0,3
9094,other,2800.0,3.0,500.0,4
9096,other,800.0,4.0,80.0,4
9098,other,750.0,1.0,25.0,1
9099,other,1375.0,2.0,85.0,3
9100,other,3800.0,3.0,580.0,3
9102,other,720.0,3.0,65.0,3
9106,other,1200.0,8.0,190.0,8
9110,other,1500.0,3.0,88.0,3
9113,other,1140.0,2.0,76.0,2
9114,other,1198.0,2.0,84.0,2
9115,other,4000.0,4.0,520.0,4
9120,other,3000.0,2.0,510.0,2
9123,other,1200.0,2.0,125.0,2
9127,other,1050.0,1.0,70.0,1
9128,other,1200.0,2.0,80.0,3
9130,other,1200.0,4.0,169.0,4
9133,other,3025.0,3.0,500.0,3
9135,other,3200.0,4.0,1200.0,4
9137,other,1865.0,3.0,350.0,3
9140,other,400.0,1.0,14.0,1
9145,other,3750.0,3.0,550.0,4
9146,other,4800.0,5.0,629.0,4
9154,other,3500.0,4.0,350.0,4
9156,other,1000.0,2.0,110.0,3
9157,other,800.0,4.0,120.0,4
9160,other,3000.0,6.0,1000.0,5
9165,other,2400.0,3.0,260.0,3
9166,other,2770.0,3.0,460.0,3
9168,other,2400.0,8.0,650.0,6
9169,other,600.0,2.0,110.0,3
9173,other,1200.0,3.0,225.0,3
9174,other,1452.55,2.0,110.0,2
9175,other,2357.0,3.0,151.0,3
9176,other,1170.0,2.0,105.0,2
9178,other,1411.0,3.0,91.72,3
9180,other,3095.0,3.0,375.0,3
9182,other,1100.0,3.0,78.0,3
9184,other,3600.0,4.0,365.0,4
9187,other,1945.0,3.0,120.0,3
9189,other,1650.0,3.0,165.0,3
9190,other,1500.0,5.0,230.0,4
9191,other,1550.0,2.0,150.0,3
9193,other,1150.0,2.0,75.0,3
9194,other,1200.0,3.0,74.0,3
9195,other,1229.0,3.0,86.03,3
9197,other,600.0,1.0,32.0,1
9198,other,2720.0,4.0,485.0,4
9199,other,1165.0,2.0,135.0,2
9202,other,3000.0,4.0,240.0,4
9204,other,1315.0,2.0,90.0,2
9211,other,450.0,3.0,53.0,4
9212,other,1600.0,2.0,110.0,2
9213,other,2400.0,4.0,700.0,4
9218,other,1980.0,3.0,224.0,3
9220,other,1700.0,3.0,97.0,3
9221,other,1900.0,3.0,160.0,3
9223,other,1100.0,2.0,75.0,2
9224,other,1929.0,3.0,115.0,3
9227,other,3515.0,3.0,420.0,3
9229,other,600.0,7.0,108.0,7
9230,other,1100.0,2.0,70.0,2
9231,other,2400.0,7.0,355.0,7
9235,other,700.0,1.0,41.0,1
9240,other,3000.0,3.0,250.0,3
9242,other,1260.0,1.0,41.0,1
9243,other,1500.0,1.0,37.5,1
9244,other,600.0,1.0,17.0,1
9246,other,1165.0,2.0,75.0,2
9247,other,1272.0,4.0,75.0,3
9251,other,1000.0,2.0,65.0,3
9253,other,2400.0,4.0,325.0,3
9255,other,1463.0,1.0,142.0,2
9257,other,2401.0,3.0,185.0,3
9258,other,1875.0,2.0,235.0,3
9262,other,780.0,7.0,150.0,7
9263,other,890.0,1.0,75.0,1
9266,other,600.0,3.0,86.0,5
9267,other,2400.0,3.0,290.0,3
9269,other,1690.0,3.0,100.0,3
9272,other,1350.0,2.0,90.0,2
9273,other,1460.0,3.0,88.0,3
9274,other,1685.0,3.0,95.0,3
9276,other,800.0,1.0,52.0,1
9278,other,1100.0,4.0,150.0,5
9280,other,792.0,2.0,70.0,2
9282,other,600.0,7.0,89.0,7
9287,other,461.82,1.0,31.7,1
9288,other,1500.0,2.0,85.0,3
9292,other,1320.0,5.0,199.0,5
9294,other,1222.0,5.0,250.0,6
9296,other,1200.0,5.0,195.0,5
9298,other,1500.0,7.0,220.0,6
9299,other,2820.0,3.0,285.0,3
9300,other,1950.0,3.0,130.0,3
9302,other,1350.0,2.0,140.0,3
9303,other,600.0,2.0,85.0,4
9304,other,4051.0,4.0,345.0,4
9305,other,1200.0,4.0,350.0,4
9306,other,8321.0,5.0,2700.0,5
9307,other,2100.0,3.0,170.0,3
9308,other,1000.0,7.0,160.0,7
9309,other,1991.0,3.0,160.0,3
9313,other,3000.0,4.0,342.0,4
9316,other,1375.0,2.0,105.0,2
9317,other,1693.0,3.0,108.0,3
9319,other,1200.0,3.0,200.0,3
9325,other,1150.0,2.0,77.5,3
9330,other,600.0,2.0,90.0,4
9331,other,900.0,1.0,30.0,1
9332,other,1672.0,3.0,150.0,3
9335,other,1250.0,3.0,139.0,3
9336,other,1468.0,3.0,130.0,2
9340,other,1480.0,2.0,145.0,3
9343,other,440.0,3.0,50.0,3
9344,other,2280.0,3.0,285.0,3
9345,other,2000.0,3.0,200.0,3
9348,other,1080.0,2.0,75.0,3
9349,other,2400.0,2.0,150.0,3
9351,other,2000.0,16.0,490.0,19
9353,other,1125.0,2.0,75.0,2
9354,other,1596.0,3.0,95.0,3
9355,other,1200.0,5.0,150.0,6
9356,other,1200.0,7.0,170.0,6
9357,other,1639.0,3.0,123.0,3
9359,other,1740.0,3.0,199.0,3
9360,other,1372.0,2.0,90.0,3
9365,other,925.0,2.0,63.0,2
9366,other,1200.0,3.0,95.0,4
9368,other,1200.0,2.0,79.0,2
9369,other,2500.0,3.0,270.0,3
9370,other,1584.0,3.0,145.0,4
9371,other,1570.0,3.0,115.0,3
9372,other,3000.0,3.0,400.0,3
9373,other,1350.0,3.0,380.0,3
9377,other,1750.0,3.0,180.0,3
9378,other,1500.0,1.0,160.0,2
9379,other,2100.0,6.0,275.0,6
9381,other,705.0,1.0,36.5,1
9382,other,1340.0,3.0,77.0,3
9386,other,1200.0,5.0,185.0,5
9387,other,1260.0,1.0,41.0,1
9388,other,1200.0,2.0,216.0,2
9389,other,1200.0,2.0,125.0,2
9390,other,1270.0,2.0,175.0,4
9391,other,700.0,1.0,162.0,1
9392,other,1200.0,3.0,130.0,3
9393,other,3595.0,6.0,360.0,4
9395,other,2500.0,3.0,425.0,3
9396,other,3100.0,5.0,385.0,4
9398,other,1200.0,4.0,150.0,4
9399,other,3259.0,3.0,270.0,3
9402,other,596.0,1.0,42.0,1
9403,other,10000.0,16.0,550.0,16
9404,other,1200.0,4.0,110.0,4
9405,other,1910.0,3.0,190.0,3
9408,other,1750.0,3.0,149.0,3
9410,other,985.0,2.0,63.0,2
9411,other,1300.0,2.0,129.0,2
9412,other,1490.0,2.0,88.0,3
9416,other,650.0,1.0,30.0,1
9417,other,1500.0,2.0,89.99,3
9418,other,2700.0,6.0,675.0,4
9419,other,1350.0,4.0,145.0,4
9420,other,910.0,1.0,42.0,1
9423,other,4800.0,4.0,700.0,4
9424,other,532.0,1.0,22.49,1
9425,other,1060.0,3.0,62.0,3
9427,other,600.0,3.0,95.0,6
9428,other,1550.0,2.0,160.0,2
9432,other,1000.0,2.0,80.0,2
9434,other,1500.0,2.0,97.0,3
9435,other,1865.0,4.0,140.0,3
9440,other,815.0,3.0,160.0,2
9445,other,600.0,4.0,110.0,3
9447,other,1200.0,4.0,300.0,4
9448,other,675.0,3.0,52.0,2
9449,other,1801.0,3.0,139.0,3
9451,other,2990.0,4.0,324.0,4
9452,other,2400.0,2.0,160.0,2
9454,other,1150.0,2.0,75.0,2
9455,other,1200.0,3.0,165.0,3
9458,other,600.0,5.0,85.0,4
9463,other,1390.0,2.0,80.0,3
9464,other,1550.0,2.0,90.0,3
9467,other,2350.0,3.0,400.0,3
9468,other,2400.0,4.0,500.0,4
9472,other,1839.0,3.0,165.0,3
9473,other,4200.0,4.0,760.0,4
9475,other,900.0,2.0,70.0,2
9476,other,1250.0,5.0,300.0,5
9477,other,1650.0,9.0,345.0,7
9479,other,1500.0,3.0,149.0,3
9482,other,750.0,2.0,50.0,1
9483,other,600.0,3.0,75.0,2
9487,other,1500.0,1.0,19.5,1
9488,other,2360.0,4.0,600.0,4
9491,other,1200.0,2.0,160.0,2
9492,other,1904.0,3.0,155.0,3
9493,other,2770.0,4.0,315.0,3
